instructions.started,instructions.stopped,participant,session,age (years),date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,trials_nomax.thisRepN,trials_nomax.thisTrialN,trials_nomax.thisN,trials_nomax.thisIndex,trials_nomax.ran,language,word,letterColor,corrAns,congruent,__trial_min.started,__trial_min.stopped,resp_min.keys,resp_min.corr,resp_min.rt,resp_min.duration,trials_min.thisRepN,trials_min.thisTrialN,trials_min.thisN,trials_min.thisIndex,trials_min.ran,thanks.started,thanks.stopped
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,red,left,1,157.41,158.666,left,1,0.74,,2,6,30,0,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,blue,right,0,158.669,159.807,right,1,0.625,,2,7,31,9,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,green,down,0,159.808,163.445,down,1,3.118,,2,8,32,7,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,red,left,0,163.446,164.75,left,1,0.793,,2,9,33,11,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,green,down,0,164.75,166.116,down,1,0.86,,2,10,34,1,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,blue,right,0,166.117,167.333,right,1,0.698,,2,11,35,3,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,red,left,0,167.335,168.575,left,1,0.725,,3,0,36,5,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,blue,right,0,168.575,169.832,right,1,0.741,,3,1,37,9,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,blue,right,1,169.834,172.29,right,1,1.944,,3,2,38,4,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,red,left,1,172.293,173.474,left,1,0.664,,3,3,39,6,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,blue,right,1,173.475,174.849,right,1,0.866,,3,4,40,10,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,red,left,0,174.85,176.15,left,1,0.785,,3,5,41,11,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,green,down,1,176.151,177.499,down,1,0.833,,3,6,42,8,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,green,down,1,177.5,178.782,down,1,0.764,,3,7,43,2,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,green,down,0,178.783,180.067,down,1,0.765,,3,8,44,1,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,blue,right,0,180.071,182.316,right,1,1.727,,3,9,45,3,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,green,down,0,182.318,183.557,down,1,0.728,,3,10,46,7,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,red,left,1,183.559,185.65,left,1,1.584,,3,11,47,0,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,green,down,0,185.65,187.999,down,1,1.833,,4,0,48,1,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,green,down,0,188,189.399,down,1,0.886,,4,1,49,7,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,blue,right,1,189.402,190.941,right,1,1.025,,4,2,50,4,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,blue,right,1,190.942,192.125,right,1,0.669,,4,3,51,10,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,mavi,red,left,0,192.127,192.916,right,0,0.272,,4,4,52,11,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,blue,right,0,192.917,194.582,right,1,1.158,,4,5,53,9,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,green,down,1,194.583,196.491,down,1,1.39,,4,6,54,2,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,blue,red,left,0,196.493,197.95,left,1,0.94,,4,7,55,5,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,yeşil,green,down,1,197.951,199.741,down,1,1.285,,4,8,56,8,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,red,red,left,1,199.742,200.932,left,1,0.685,,4,9,57,0,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,TR,kırmızı,red,left,1,200.934,202.15,left,1,0.705,,4,10,58,6,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,EN,green,blue,right,0,202.151,203.55,right,1,0.881,,4,11,59,3,1,,
,,511828,001,,2026-05-07_12h55.11.352,stroop_group,2026.1.3,MacIntel,132.6259947,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.55,205.55
